ID;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;FECHA_INSTALACION;MODELO
3924189;166;VALDEFUENTES;16;HORTALEZA;CALLE;FRANCISCO UMBRAL;61;28055;2017-05-01 00:00:00.0;
3924851;162;PIOVERA;16;HORTALEZA;PLAZA;LICEO;1;28043;2017-05-01 00:00:00.0;MU-51
3925062;206;REJAS;20;SAN BLAS - CANILLEJAS;AVENIDA;SEPTIMA;13;28022;2017-05-01 00:00:00.0;MU-51
3925116;212;AEROPUERTO;21;BARAJAS;AVENIDA;SUR DEL AEROPUERTO DE BARAJAS;36;28042;2017-05-01 00:00:00.0;MU-51
3925259;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;NORAY;13;28042;2017-05-01 00:00:00.0;MU-51
3925496;164;PINAR DEL REY;16;HORTALEZA;CALLE;NEVADO DEL RUIZ;4;28033;2017-05-01 00:00:00.0;MU-51
3925630;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;VIRGEN DE LA ALEGRIA;18;28027;2017-05-01 00:00:00.0;MU-51
3925760;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;CATAMARAN;9;28042;2017-05-01 00:00:00.0;MU-51
3925867;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;NIZA;67;28022;2017-05-01 00:00:00.0;MU-51
3926119;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;LAS FUERZAS ARMADAS;166;28055;2017-06-01 00:00:00.0;
3926178;205;ROSAS;20;SAN BLAS - CANILLEJAS;CALLE;ESTOCOLMO;59;28022;2017-06-01 00:00:00.0;ACB
3926214;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;CATAMARAN;9;28042;2017-06-01 00:00:00.0;MU-38
3926737;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;1;28027;2017-06-01 00:00:00.0;MU-51
3927794;166;VALDEFUENTES;16;HORTALEZA;CALLE;MAESTRA DOLORES MARCO;10;28055;2017-06-01 00:00:00.0;
3927919;163;CANILLAS;16;HORTALEZA;CALLE;AREQUIPA;12;28043;2017-06-01 00:00:00.0;MU-51
3928062;163;CANILLAS;16;HORTALEZA;CALLE;AREQUIPA;12;28043;2017-06-01 00:00:00.0;MU-51
3928300;166;VALDEFUENTES;16;HORTALEZA;CALLE;MAESTRA DOLORES MARCO;10;28055;2017-06-01 00:00:00.0;
3928926;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;RIOBAMBA;11;28027;2017-07-01 00:00:00.0;MU-51
3929309;163;CANILLAS;16;HORTALEZA;CARRETERA;CANILLAS;2;28043;2017-07-01 00:00:00.0;MU-51
3929563;162;PIOVERA;16;HORTALEZA;CALLE;PUERTO DE SANTA MARIA;16;28043;2017-07-01 00:00:00.0;MU-51
3849661;175;ANGELES;17;VILLAVERDE;CALLE;LA CANCION DEL OLVIDO;46;28041;2017-12-12 00:00:00.0;
3849828;175;ANGELES;17;VILLAVERDE;CALLE;LA CANCION DEL OLVIDO;1;28041;2017-12-12 00:00:00.0;
3849873;175;ANGELES;17;VILLAVERDE;PLAZA;PUERTA DEL SOL;7;28013;2017-12-12 00:00:00.0;
3855222;193;VALDERRIVAS;19;VICALVARO;CALLE;SAN CIPRIANO;85;28032;2017-12-12 00:00:00.0;MU-51
3996987;163;CANILLAS;16;HORTALEZA;CALLE;LAS PEDROÑERAS;1;28043;2017-05-01 00:00:00.0;MU-51
3997015;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE MALAGA;20;28042;2019-11-18 00:00:00.0;MU-51
3997016;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE MALAGA;20;28042;2019-11-18 00:00:00.0;MU-51
3907260;166;VALDEFUENTES;16;HORTALEZA;CALLE;MARIA DE LAS MERCEDES DE BORBON;190;28055;2017-12-01 00:00:00.0;
3927011;152;PUEBLO NUEVO;15;CIUDAD LINEAL;CALLE;ASCAO;4;28017;2017-06-01 00:00:00.0;MU-51
3928179;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;VIRGEN DE NURIA;4;28027;2017-06-01 00:00:00.0;MU-51
4767405;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
3923437;166;VALDEFUENTES;16;HORTALEZA;CALLE;PROVISIONAL CARCAVAS OESTE UNO;18;28055;2017-05-01 00:00:00.0;
3923795;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;SAN ROMAN DEL VALLE;8;28037;2017-05-01 00:00:00.0;MU-51
3924008;164;PINAR DEL REY;16;HORTALEZA;CALLE;MAR MENOR;25;28033;2017-05-01 00:00:00.0;MU-51
3924538;166;VALDEFUENTES;16;HORTALEZA;CALLE;HERMANOS GASCON;76;28055;2017-05-01 00:00:00.0;
3924546;208;EL SALVADOR;20;SAN BLAS - CANILLEJAS;CALLE;RIOBAMBA;11;28027;2017-05-01 00:00:00.0;MU-51
3924704;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;NIZA;67;28022;2017-05-01 00:00:00.0;MU-51
3924954;202;HELLIN;20;SAN BLAS - CANILLEJAS;AVENIDA;CANILLEJAS A VICALVARO;67;28022;2017-05-01 00:00:00.0;
3925094;214;TIMON;21;BARAJAS;CALLE;FRANCISCO UMBRAL;59;28055;2017-05-01 00:00:00.0;
3917875;204;ARCOS;20;SAN BLAS - CANILLEJAS;CALLE;SAN ROMAN DEL VALLE;8;28037;2017-03-01 00:00:00.0;MU-51
3920038;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;GALEON;16;28042;2017-03-01 00:00:00.0;MU-51
3920573;201;SIMANCAS;20;SAN BLAS - CANILLEJAS;CALLE;VALENTIN BEATO;6;28037;2017-04-01 00:00:00.0;
3921278;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;VIRGEN DE NURIA;4;28027;2017-04-01 00:00:00.0;MU-51
3921320;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;VIRGEN DE AFRICA;11;28027;2017-04-01 00:00:00.0;MU-51
3921444;205;ROSAS;20;SAN BLAS - CANILLEJAS;CALLE;ESTOCOLMO;59;28022;2017-04-01 00:00:00.0;ACB
3922369;163;CANILLAS;16;HORTALEZA;CALLE;LAS PEDROÑERAS;1;28043;2017-04-01 00:00:00.0;MU-51
3922838;162;PIOVERA;16;HORTALEZA;CALLE;PUERTO DE SANTA MARIA;16;28043;2017-04-01 00:00:00.0;MU-51
3922881;163;CANILLAS;16;HORTALEZA;CARRETERA;CANILLAS;2;28043;2017-04-01 00:00:00.0;MU-51
3922993;206;REJAS;20;SAN BLAS - CANILLEJAS;AVENIDA;SEPTIMA;13;28022;2017-04-01 00:00:00.0;MU-51
3923100;166;VALDEFUENTES;16;HORTALEZA;CALLE;PROVISIONAL CARCAVAS OESTE UNO;38;28055;2017-04-01 00:00:00.0;
3923158;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;ARTURO SORIA;126;28043;2017-04-01 00:00:00.0;MU-51
3923199;215;CORRALEJOS;21;BARAJAS;PASEO;DOCE ESTRELLAS;3;28042;2017-04-01 00:00:00.0;MU-51
3923208;155;SAN PASCUAL;15;CIUDAD LINEAL;CALLE;VIRGEN DE AFRICA;11;28027;2017-04-01 00:00:00.0;MU-51
3923213;166;VALDEFUENTES;16;HORTALEZA;CALLE;PROVISIONAL CARCAVAS OESTE UNO;70;28055;2017-04-01 00:00:00.0;
3923218;205;ROSAS;20;SAN BLAS - CANILLEJAS;PASEO;GINEBRA;55;28022;2017-04-01 00:00:00.0;ACB
3923372;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;CAMPEZO;4;28022;2017-05-01 00:00:00.0;MU-51
3923443;166;VALDEFUENTES;16;HORTALEZA;CALLE;FRANCISCO UMBRAL;61;28055;2017-05-01 00:00:00.0;
3923561;201;SIMANCAS;20;SAN BLAS - CANILLEJAS;CALLE;VALENTIN BEATO;6;28037;2017-05-01 00:00:00.0;
3923609;164;PINAR DEL REY;16;HORTALEZA;CALLE;MAR DE LAS ANTILLAS;10;28033;2017-05-01 00:00:00.0;MU-51
3923619;166;VALDEFUENTES;16;HORTALEZA;CALLE;ROCIO JURADO;44;28055;2017-05-01 00:00:00.0;
3923868;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;3;28027;2017-05-01 00:00:00.0;MU-51
3923930;163;CANILLAS;16;HORTALEZA;CALLE;AREQUIPA;12;28043;2017-05-01 00:00:00.0;MU-51
3924020;206;REJAS;20;SAN BLAS - CANILLEJAS;AVENIDA;SEPTIMA;13;28022;2017-05-01 00:00:00.0;MU-51
3924846;164;PINAR DEL REY;16;HORTALEZA;CALLE;NEVADO DEL CUMBAL;2;28033;2017-05-01 00:00:00.0;MU-51
3925011;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;ZAMBRANA;2;28022;2017-05-01 00:00:00.0;MU-51
3925157;205;ROSAS;20;SAN BLAS - CANILLEJAS;CALLE;ESTOCOLMO;59;28022;2017-05-01 00:00:00.0;ACB
3925568;152;PUEBLO NUEVO;15;CIUDAD LINEAL;CALLE;ASCAO;4;28017;2017-05-01 00:00:00.0;MU-51
3926378;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;3;28027;2017-06-01 00:00:00.0;MU-51
3926726;165;APOSTOL SANTIAGO;16;HORTALEZA;CALLE;MONOVAR;19;28033;2017-06-01 00:00:00.0;MU-51
3926760;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;VIRGEN DE LA ALEGRIA;18;28027;2017-06-01 00:00:00.0;MU-51
3927039;166;VALDEFUENTES;16;HORTALEZA;CALLE;PROVISIONAL CARCAVAS OESTE UNO;100;28055;2017-06-01 00:00:00.0;
3927070;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;VIRGEN DE NURIA;4;28027;2017-06-01 00:00:00.0;MU-51
3927281;215;CORRALEJOS;21;BARAJAS;PASEO;DOCE ESTRELLAS;3;28042;2017-06-01 00:00:00.0;MU-51
3855219;193;VALDERRIVAS;19;VICALVARO;CALLE;SAN CIPRIANO;85;28032;2017-12-12 00:00:00.0;MU-51
3855221;193;VALDERRIVAS;19;VICALVARO;CALLE;SAN CIPRIANO;85;28032;2017-12-12 00:00:00.0;MU-51
3996941;166;VALDEFUENTES;16;HORTALEZA;CALLE;PROVISIONAL CARCAVAS OESTE UNO;100;28055;2017-03-01 00:00:00.0;
3997018;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE MALAGA;20;28042;2019-11-18 00:00:00.0;MU-51
3906925;166;VALDEFUENTES;16;HORTALEZA;CALLE;JOSE ANTONIO CODERCH;59;28055;2017-12-01 00:00:00.0;
3906964;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;SECUNDINO ZUAZO;15;28055;2017-12-01 00:00:00.0;
3907759;166;VALDEFUENTES;16;HORTALEZA;CALLE;JORDI SOLE TURA;26;28055;2018-01-01 00:00:00.0;
3907828;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;FRANCISCO JAVIER SAENZ DE OIZA;242;28055;2018-01-01 00:00:00.0;
3907995;166;VALDEFUENTES;16;HORTALEZA;CALLE;JOSE ANTONIO FERNANDEZ ORDOÑEZ;7;28055;2018-01-01 00:00:00.0;
3908621;166;VALDEFUENTES;16;HORTALEZA;CALLE;MARIA REICHE;34;28055;2018-01-01 00:00:00.0;MU-51
3913207;163;CANILLAS;16;HORTALEZA;CARRETERA;CANILLAS;2;28043;2017-02-01 00:00:00.0;MU-51
3920448;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;EUTERPE;5;28022;2017-03-01 00:00:00.0;MU-51
3927998;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;ARTURO SORIA;126;28043;2017-06-01 00:00:00.0;MU-51
4767406;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767412;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767414;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767417;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4780553;46;CASTELLANA;4;SALAMANCA;CALLE;JUAN BRAVO;16;28006;;MU-51
4780579;51;EL VISO;5;CHAMARTIN;CALLE;PRINCIPE DE VERGARA;187;28002;;MU-51
4782780;112;OPAÑEL;11;CARABANCHEL;AVENIDA;OPORTO;32;28019;2018-04-25 00:00:00.0;
4782783;112;OPAÑEL;11;CARABANCHEL;GLORIETA;VALLE DE ORO;6;28019;2018-04-25 00:00:00.0;
4782836;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;CIRCE;50;28022;2019-08-06 00:00:00.0;MU-51
4783819;113;SAN ISIDRO;11;CARABANCHEL;PASEO;SAN ILLAN;10;28019;2018-05-04 00:00:00.0;
4783823;113;SAN ISIDRO;11;CARABANCHEL;PASEO;SAN ILLAN;10;28019;2018-05-04 00:00:00.0;
4784663;112;OPAÑEL;11;CARABANCHEL;CALLE;SANTA LUCRECIA;11;28019;2018-05-25 00:00:00.0;
4784676;204;ARCOS;20;SAN BLAS - CANILLEJAS;PLAZA;ALSACIA;1;28032;2019-09-19 00:00:00.0;MU-51
4784819;141;PAVONES;14;MORATALAZ;CALLE;VALDEBERNARDO;2;28030;2018-05-25 00:00:00.0;MU-51
4796648;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;ESTRECHO DE MESINA;1;28043;2018-08-01 00:00:00.0;MU-51
4796823;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4797649;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CALLE;LA REVOLTOSA;26;28031;2018-08-13 00:00:00.0;MU-51
4940152;44;GUINDALERA;4;SALAMANCA;PLAZA;MANUEL BECERRA;8;28028;;MU-51
4731116;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;MANOTERAS;46;28050;2019-12-09 00:00:00.0;
528297;117;ABRANTES;11;CARABANCHEL;CALLE;CAMINO VIEJO DE LEGANES;188;28025;2021-12-04 00:00:00.0;MU-51
4986160;121;ORCASITAS;12;USERA;PLAZA;ASOCIACION;1;28041;1900-01-01 00:00:00.0;
4988196;83;PEÑAGRANDE;8;FUENCARRAL - EL PARDO;CALLE;VALLE DE PINARES LLANOS;1;28035;2021-08-11 00:00:00.0;MU-51
4989282;141;PAVONES;14;MORATALAZ;CALLE;FUENTE CARRANTONA;10 C;28030;2018-12-26 00:00:00.0;MU-51
4990390;14;JUSTICIA;1;CENTRO;CALLE;SANTA BRIGIDA;27;28004;2018-07-30 00:00:00.0;MU-51
4990440;14;JUSTICIA;1;CENTRO;CALLE;BARBIERI;22;28004;2018-07-30 00:00:00.0;MU-51
4990443;14;JUSTICIA;1;CENTRO;CALLE;AUGUSTO FIGUEROA;16;28004;2018-07-30 00:00:00.0;MU-51
4990458;14;JUSTICIA;1;CENTRO;CALLE;SAN MARCOS;9;28004;2018-07-30 00:00:00.0;MU-51
4990460;14;JUSTICIA;1;CENTRO;CALLE;SAN MARCOS;11;28004;2018-07-30 00:00:00.0;MU-51
4990566;14;JUSTICIA;1;CENTRO;CALLE;REINA;27;28004;2018-07-30 00:00:00.0;MU-51
4990573;14;JUSTICIA;1;CENTRO;CALLE;BARBIERI;12;28004;2018-07-30 00:00:00.0;MU-51
4990582;14;JUSTICIA;1;CENTRO;CALLE;BARBIERI;18;28004;2018-07-30 00:00:00.0;MU-51
4990586;14;JUSTICIA;1;CENTRO;CALLE;LIBERTAD;4;28004;2018-07-30 00:00:00.0;MU-51
4990593;14;JUSTICIA;1;CENTRO;CALLE;LIBERTAD;26;28004;2018-07-30 00:00:00.0;MU-51
4990595;14;JUSTICIA;1;CENTRO;CALLE;LIBERTAD;26;28004;2018-07-30 00:00:00.0;MU-51
4990624;14;JUSTICIA;1;CENTRO;PLAZA;REY;5;28004;2018-07-30 00:00:00.0;MU-51
3925684;163;CANILLAS;16;HORTALEZA;CALLE;LAS PEDROÑERAS;1;28043;2017-05-01 00:00:00.0;MU-51
3925835;214;TIMON;21;BARAJAS;CALLE;FRANCISCO UMBRAL;59;28055;2017-05-01 00:00:00.0;
3925992;205;ROSAS;20;SAN BLAS - CANILLEJAS;PASEO;GINEBRA;55;28022;2017-05-01 00:00:00.0;ACB
3926449;211;ALAMEDA DE OSUNA;21;BARAJAS;CALLE;BALANDRO;1;28042;2017-06-01 00:00:00.0;MU-51
3926601;154;LA CONCEPCIÓN;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;3;28027;2017-06-01 00:00:00.0;MU-51
3927119;215;CORRALEJOS;21;BARAJAS;PASEO;DOCE ESTRELLAS;3;28042;2017-06-01 00:00:00.0;MU-51
3928581;166;VALDEFUENTES;16;HORTALEZA;CALLE;PROVISIONAL CARCAVAS OESTE UNO;70;28055;2017-07-01 00:00:00.0;
3928816;205;ROSAS;20;SAN BLAS - CANILLEJAS;PASEO;GINEBRA;55;28022;2017-07-01 00:00:00.0;ACB
3929009;206;REJAS;20;SAN BLAS - CANILLEJAS;CALLE;EUTERPE;5;28022;2017-07-01 00:00:00.0;MU-51
3929019;153;QUINTANA;15;CIUDAD LINEAL;CALLE;JOSE DEL HIERRO;1;28027;2017-07-01 00:00:00.0;MU-51
3929292;205;ROSAS;20;SAN BLAS - CANILLEJAS;AVENIDA;NIZA;63;28022;2017-07-01 00:00:00.0;MU-51
3997017;215;CORRALEJOS;21;BARAJAS;CALLE;BAHIA DE MALAGA;20;28042;2019-11-18 00:00:00.0;MU-51
3908982;166;VALDEFUENTES;16;HORTALEZA;CALLE;MARIA REICHE;10;28055;2018-01-01 00:00:00.0;
4767403;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767407;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767413;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767420;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4780550;46;CASTELLANA;4;SALAMANCA;CALLE;JUAN BRAVO;16;28006;;MU-51
4780554;46;CASTELLANA;4;SALAMANCA;CALLE;JUAN BRAVO;16;28006;;MU-51
4782662;112;OPAÑEL;11;CARABANCHEL;GLORIETA;VALLE DE ORO;6;28019;2018-04-25 00:00:00.0;
4782782;112;OPAÑEL;11;CARABANCHEL;AVENIDA;OPORTO;32;28019;2018-04-25 00:00:00.0;
4782800;171;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;17;VILLAVERDE;CALLE;ARROYO BUENO;53;28021;2018-04-26 00:00:00.0;
4784122;117;ABRANTES;11;CARABANCHEL;CALLE;MARCELO USERA;170;28026;1900-01-01 00:00:00.0;
4784617;125;MOSCARDO;12;USERA;CALLE;SAN ZACARIAS;4;28026;2018-05-24 00:00:00.0;
4784661;112;OPAÑEL;11;CARABANCHEL;CALLE;SANTA LUCRECIA;11;28019;2018-05-25 00:00:00.0;
4784677;204;ARCOS;20;SAN BLAS - CANILLEJAS;PLAZA;ALSACIA;1;28032;2019-09-19 00:00:00.0;MU-51
4784679;204;ARCOS;20;SAN BLAS - CANILLEJAS;PLAZA;ALSACIA;1;28032;2019-09-19 00:00:00.0;MU-51
4796646;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;ESTRECHO DE MESINA;1;28043;2018-08-01 00:00:00.0;MU-51
4796828;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4796832;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4797528;76;VALLEHERMOSO;7;CHAMBERI;CALLE;JESUS MAESTRO;3;28003;2018-08-16 00:00:00.0;MU-51
4797768;173;BUTARQUE;17;VILLAVERDE;AVENIDA;LOS ROSALES;131;28021;2018-08-22 00:00:00.0;
4939961;182;SANTA EUGENIA;18;VILLA DE VALLECAS;PLAZA;ANTONIO MARIA SEGOVIA;2;28031;2018-10-02 00:00:00.0;MU-38
4939975;182;SANTA EUGENIA;18;VILLA DE VALLECAS;CALLE;CERRO DE ALMODOVAR;9;28007;2018-09-28 00:00:00.0;MU-51
4982173;132;SAN DIEGO;13;PUENTE DE VALLECAS;CALLE;SIERRA CARBONERA;74;28053;2018-10-26 00:00:00.0;ACB
4982243;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CALLE;CONGOSTO;35;28031;2018-10-31 00:00:00.0;MU-51
4985726;72;ARAPILES;7;CHAMBERI;CALLE;VALLEHERMOSO;26;28015;2018-11-20 00:00:00.0;MU-51
4985728;72;ARAPILES;7;CHAMBERI;CALLE;VALLEHERMOSO;26;28015;2018-11-20 00:00:00.0;MU-51
4985729;72;ARAPILES;7;CHAMBERI;CALLE;VALLEHERMOSO;26;28015;2018-11-20 00:00:00.0;MU-51
4990373;14;JUSTICIA;1;CENTRO;CALLE;HERNAN CORTES;23;28004;2018-07-30 00:00:00.0;MU-51
4990387;14;JUSTICIA;1;CENTRO;CALLE;FARMACIA;2;28004;2018-07-30 00:00:00.0;MU-51
4990389;14;JUSTICIA;1;CENTRO;CALLE;SANTA BRIGIDA;25;28004;2018-07-30 00:00:00.0;MU-51
4990392;14;JUSTICIA;1;CENTRO;CALLE;SANTA BRIGIDA;12;28004;2018-07-30 00:00:00.0;MU-51
4990394;14;JUSTICIA;1;CENTRO;CALLE;SANTA BRIGIDA;2;28004;2018-07-30 00:00:00.0;MU-51
4990396;14;JUSTICIA;1;CENTRO;CALLE;SANTA BRIGIDA;2;28004;2018-07-30 00:00:00.0;MU-51
4990436;14;JUSTICIA;1;CENTRO;CALLE;SAN BARTOLOME;23;28004;2018-07-30 00:00:00.0;MU-51
4990447;14;JUSTICIA;1;CENTRO;CALLE;AUGUSTO FIGUEROA;36A;28004;2018-07-30 00:00:00.0;MU-51
4990456;14;JUSTICIA;1;CENTRO;CALLE;SAN MARCOS;37;28004;2018-07-30 00:00:00.0;MU-51
4990467;14;JUSTICIA;1;CENTRO;CALLE;AUGUSTO FIGUEROA;26;28004;2018-07-30 00:00:00.0;MU-51
4990469;14;JUSTICIA;1;CENTRO;CALLE;REINA;33;28004;2018-07-30 00:00:00.0;MU-51
4990481;14;JUSTICIA;1;CENTRO;CALLE;REINA;15;28004;2018-07-30 00:00:00.0;MU-51
4990576;14;JUSTICIA;1;CENTRO;CALLE;BARBIERI;14;28004;2018-07-30 00:00:00.0;MU-51
4990579;14;JUSTICIA;1;CENTRO;CALLE;BARBIERI;4;28004;2018-07-30 00:00:00.0;MU-51
4990584;14;JUSTICIA;1;CENTRO;CALLE;LIBERTAD;2;28004;2018-07-30 00:00:00.0;MU-51
4990589;14;JUSTICIA;1;CENTRO;CALLE;LIBERTAD;20;28004;2018-07-30 00:00:00.0;MU-51
4990591;14;JUSTICIA;1;CENTRO;CALLE;LIBERTAD;22;28004;2018-07-30 00:00:00.0;MU-51
4990612;14;JUSTICIA;1;CENTRO;CALLE;INFANTAS;11;28004;2018-07-30 00:00:00.0;MU-51
4767411;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767418;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4767419;127;PRADOLONGO;12;USERA;AVENIDA;RAFAELA YBARRA;85;28026;2018-03-07 00:00:00.0;
4780578;51;EL VISO;5;CHAMARTIN;CALLE;PRINCIPE DE VERGARA;187;28002;;MU-51
3717339;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;19;28025;2017-12-04 00:00:00.0;MU-51
528288;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;19;28025;1900-01-01 00:00:00.0;MU-51
4782661;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;3:00 AM;28025;2018-04-25 00:00:00.0;MU-51
4782784;112;OPAÑEL;11;CARABANCHEL;GLORIETA;VALLE DE ORO;6;28019;2018-04-25 00:00:00.0;
4782786;112;OPAÑEL;11;CARABANCHEL;GLORIETA;VALLE DE ORO;6;28019;2018-04-25 00:00:00.0;
4782835;207;CANILLEJAS;20;SAN BLAS - CANILLEJAS;CALLE;CIRCE;50;28022;2019-12-09 00:00:00.0;MU-51
4783821;113;SAN ISIDRO;11;CARABANCHEL;PASEO;SAN ILLAN;10;28019;2018-05-04 00:00:00.0;
4784660;112;OPAÑEL;11;CARABANCHEL;CALLE;SANTA LUCRECIA;11;28019;2018-05-25 00:00:00.0;
4784662;112;OPAÑEL;11;CARABANCHEL;CALLE;SANTA LUCRECIA;11;28019;2018-05-25 00:00:00.0;
4784678;204;ARCOS;20;SAN BLAS - CANILLEJAS;PLAZA;ALSACIA;1;28032;2019-09-19 00:00:00.0;MU-51
4796647;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;ESTRECHO DE MESINA;1;28043;2018-08-01 00:00:00.0;MU-51
4796649;156;SAN JUAN BAUTISTA;15;CIUDAD LINEAL;CALLE;ESTRECHO DE MESINA;1;28043;2018-08-01 00:00:00.0;MU-51
4796822;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4796826;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4796827;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4796829;191;CASCO HISTORICO DE VICALVARO;19;VICALVARO;AVENIDA;DAROCA;327;28032;2018-06-28 00:00:00.0;MU-51
4940151;44;GUINDALERA;4;SALAMANCA;PLAZA;MANUEL BECERRA;8;28028;;MU-51
4731114;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;MANOTERAS;46;28050;2019-11-18 00:00:00.0;
4731115;166;VALDEFUENTES;16;HORTALEZA;AVENIDA;MANOTERAS;46;28050;2019-12-09 00:00:00.0;
528381;117;ABRANTES;11;CARABANCHEL;CALLE;VIA LUSITANA;1;28025;2021-12-04 00:00:00.0;MU-51
4982179;132;SAN DIEGO;13;PUENTE DE VALLECAS;CALLE;SIERRA CARBONERA;74;28053;2018-10-26 00:00:00.0;ACB
4982187;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CALLE;CONGOSTO;35;28031;2018-10-29 00:00:00.0;MU-51
4982191;181;CASCO HISTORICO DE VALLECAS;18;VILLA DE VALLECAS;CALLE;CONGOSTO;35;28031;2018-10-29 00:00:00.0;MU-51
4731886;117;ABRANTES;11;CARABANCHEL;CALLE;CAMINO VIEJO DE LEGANES;188;28025;2018-01-09 00:00:00.0;MU-51
4985724;72;ARAPILES;7;CHAMBERI;CALLE;VALLEHERMOSO;26;28015;2018-11-20 00:00:00.0;MU-51
4986038;97;ARAVACA;9;MONCLOA - ARAVACA;CALLE;HUMERA;40;28023;2021-08-11 00:00:00.0;MU-51
